SK_ID_CURR,TARGET
101367,0.12120505442749227
101368,0.05546489117822137
101374,0.12423170611643895
101380,0.05990490949392819
101383,0.06690528936790696
101398,0.05413073175895195
101399,0.1332772011993551
101401,0.0947241579348427
101412,0.10099369686890611
101426,0.10463165507974673
101427,0.14208441132800892
101428,0.10124562997543755
101429,0.09861676804596578
101434,0.06818208685244316
101440,0.09110906131419869
101448,0.09467111461851956
101449,0.07916730365730501
101465,0.07574791270678857
101467,0.06569233904657194
101472,0.1469017663597736
101478,0.08241239027632659
101497,0.0842911282043194
101504,0.06391084623381992
101547,0.0858508362791645
101548,0.10066042834464048
101555,0.07508372017333821
101570,0.09216058113089057
101572,0.0698589986189149
101578,0.07791205300479769
101580,0.1026195869039399
101588,0.09920230416208348
101602,0.07717426330610155
101610,0.10208757977343512
101614,0.1168523252665357
101616,0.09613107460011949
101643,0.09193121095226868
101644,0.09694015411212868
101649,0.0864001718391978
101650,0.10104365238667985
101665,0.06293856471310293
101667,0.12973487173515996
101669,0.05921258885173414
101674,0.13425974177991518
101675,0.08448730893254369
101678,0.10438270560790415
101682,0.08013865797409196
101686,0.09286488445956592
101697,0.12845687579180953
101700,0.09271938871629043
101711,0.06897478659458683
101714,0.05205276188082811
101715,0.10587179990211876
101728,0.09389991299611769
101732,0.07376942633894014
101757,0.09246194211603878
101758,0.10205704248135994
101759,0.10302900666570666
101762,0.050281194387603305
101764,0.07287032029317697
101780,0.11596622976519819
101784,0.08731107193344043
101789,0.07131258684871372
101816,0.08424728393593901
101819,0.058701109439219766
101827,0.04481320707878882
101863,0.08287350481749958
101867,0.10164817152648321
101870,0.07259630301548539
101873,0.10231610983515395
101878,0.09416333530379951
101879,0.05717276015699288
101880,0.07106353899935805
101887,0.11017432357859107
101897,0.0643908751384447
101901,0.06345396896506351
101903,0.14905889731278615
101920,0.06916687670521549
101921,0.0824872048057504
101922,0.08208656795766427
101961,0.15382210479335723
101962,0.07864959375425842
101971,0.07241565741392193
101976,0.12276728534543728
102002,0.10016279689609318
102005,0.0667602410012445
102007,0.1381553499959874
102017,0.06973261765276122
102019,0.11962475012076204
102029,0.05956715330447373
102051,0.09181827164083672
102052,0.06622584776683119
102054,0.07910416325269762
102062,0.11297957350497036
102067,0.10119000574954332
102068,0.09286127453577231
102070,0.07108431432191555
102090,0.07691063844153849
102092,0.14025570482693295
102099,0.12905243551207474
102100,0.05170918141255771
102112,0.1009591033357382
102113,0.09815018868934011
102122,0.10079991435271762
102123,0.0732398753411877
102125,0.0704111984672617
102126,0.1053576414888142
102146,0.09384445768436848
102147,0.10232562779921227
102151,0.08567854494882111
102158,0.09141313035465935
102159,0.07453913790527349
102162,0.07054025677703936
102165,0.0798112193529843
102166,0.09929430474333188
102174,0.06614918384564052
102193,0.13275539901263547
102198,0.0881911916523018
102205,0.10304636763380369
102206,0.09621697107545166
102218,0.08846991742552081
102221,0.09426378365485477
102230,0.08534143654463311
102238,0.08694774900092692
102248,0.06575250283028077
102252,0.10311053589065117
102259,0.06627802231083692
102262,0.09988523435360883
102273,0.0713211159497058
102286,0.09133671471974777
102293,0.08046920243977813
102294,0.05868948868138648
102296,0.07153085216929927
102298,0.10541356267847608
102303,0.07417886633984132
102309,0.09158658683684295
102315,0.06665264568660738
102340,0.07790712291124247
102342,0.06898722083567874
102344,0.0858174670699835
102346,0.109758861408446
102347,0.0660542575648158
102374,0.1070908807078738
102380,0.10292428470984166
102387,0.08226454104227753
102393,0.07504560110879743
102403,0.08192212186135787
102413,0.08821515697389473
102414,0.06588573388761672
102415,0.07849497978857944
102416,0.08261464282594135
102439,0.08802022206931294
102441,0.0828381777360689
102443,0.07732071726935058
102444,0.09989876847569588
102445,0.1434365716140486
102448,0.0700763274310625
102449,0.09062676624928111
102450,0.13213762995743508
102456,0.07385608648315951
102458,0.09454306228083625
102459,0.0770723254493455
102465,0.05266555996293507
102470,0.1294376097902858
102471,0.06244986930657798
102475,0.11571405647251014
102476,0.10763266750352622
102506,0.06961693863692796
102509,0.06833553934160776
102519,0.08393771617456522
102522,0.0726802885520973
102545,0.07007225057631214
102549,0.12098660287906214
102562,0.0665472218442787
102563,0.07878736904847575
102568,0.10120135864586133
102582,0.1118920652778647
102592,0.05667430525645388
102597,0.08169696405749072
102605,0.09817617817049348
102614,0.0916469463846443
102617,0.09291513373712673
102634,0.06410770474507176
102652,0.06223219440864422
102655,0.04559294413167991
102671,0.05911120556890964
102694,0.0798267021508986
102701,0.10082472469834715
102703,0.04854346466307209
102704,0.06928346204271021
102713,0.04337361581224877
102720,0.09006851918820703
102731,0.07220723708726552
102733,0.0754694769746253
102749,0.1058891419981743
102755,0.07098414204402959
102763,0.07814320813789012
102770,0.10501777525412145
102772,0.09185107504552957
102799,0.09141211168652258
102838,0.08469721194017744
102854,0.07934453720142405
102862,0.12081645113735918
102863,0.09016831629407861
102867,0.06994844909765173
102868,0.06805341631551905
102878,0.08820489335956033
102887,0.08680463741313446
102898,0.10765129541245579
102904,0.08124325621106185
102912,0.12791957049515967
102919,0.06456476614779688
102927,0.0739827865398229
102932,0.09530496747394142
102933,0.1369154336271518
102935,0.05784893052615214
102958,0.0974350769850656
102969,0.0951469700150964
102971,0.07369715367559972
102975,0.06660614725831833
102979,0.1009615072663478
102982,0.05924163527527385
102987,0.12108253690342635
102989,0.08257718302910158
102995,0.0885961317669727
102996,0.08681894120007767
103000,0.05782956557224819
103001,0.10414997778866023
103004,0.08200819815044696
103010,0.0826108192640541
103025,0.10484051835498624
103029,0.0992061288256261
103046,0.09275202029624137
103056,0.0810489977935581
103062,0.07788729917258792
103078,0.1027947950179124
103083,0.05850767176302599
103092,0.08748774247581206
103096,0.08151536760671975
103097,0.11782500780917907
103102,0.1260877090412009
103112,0.08892731175274085
103132,0.05841600355324469
103144,0.08566254971393207
103145,0.08021594084320904
103146,0.06718030885727269
103147,0.10744535333219234
103158,0.07951327635870249
103171,0.1100344059680505
103173,0.06120085258889408
103184,0.09286119445463246
103195,0.09767910568631018
103196,0.060430850897038264
103206,0.07407146096309106
103230,0.08480583128414086
103231,0.10623311399698318
103232,0.09086829573519116
103239,0.12362124195533729
103240,0.08241968610155351
103243,0.06787782227771025
103252,0.09782952428804238
103258,0.07579943140545486
103259,0.09980683572732002
103279,0.07030242955858365
103280,0.05258445055516944
103286,0.08284786306488044
103287,0.12246671897722393
103290,0.0885035166398776
103298,0.09109238936207784
103315,0.05002544838670573
103319,0.07618173194776187
103334,0.11245142899983232
103336,0.11753413086842344
103345,0.0868465609187817
103368,0.07609183528907268
103371,0.105031067190806
103377,0.07111420592296387
103398,0.06056695719515342
103404,0.062412846286566834
103408,0.10729786100038544
103410,0.0761136788425995
103418,0.07269898546545256
103420,0.11424214659584225
103432,0.10281895983119448
103433,0.06956060993623815
103436,0.06370701588551013
103440,0.08312213825840985
103453,0.077573758148518
103459,0.10528633810821059
103460,0.08260406139992724
103461,0.06276884710943419
103462,0.09061850048305967
103473,0.09515394944635347
103474,0.051987766023131717
103475,0.11237516180679304
103478,0.10876722619823877
103480,0.0954211153548706
103484,0.06332430810010257
103494,0.08939170998661554
103513,0.10619676098888411
103515,0.0851800318454374
103516,0.15366156247466856
103525,0.10971747772564737
103541,0.11526892791795482
103544,0.07073044280835024
103562,0.11636924719886158
103570,0.15695191194513983
103572,0.12418487091107235
103574,0.06829599923126857
103575,0.09229555980058077
103591,0.1067087349184652
103594,0.07385624884882246
103609,0.0663112747791698
103613,0.06906394674111083
103614,0.08228360622377733
103615,0.06251276549360212
103624,0.10980318651539717
103625,0.1298327222983604
103628,0.13527043937731653
103629,0.06646392990510279
103647,0.07708898621492773
103648,0.0932048892748477
103651,0.0728868114052327
103658,0.056955840419031484
103668,0.07615878725960148
103669,0.07568750750171027
103676,0.07931447940589237
103682,0.07620525141394832
103683,0.06013521511123774
103689,0.06654675934739018
103725,0.048973453978089616
103733,0.09717373286463944
103744,0.04933114495262188
103762,0.10247138826030566
103771,0.12687707202876644
103773,0.06254538915739494
103783,0.10387655781870703
103784,0.09719382235795829
103808,0.06684717641176674
103812,0.06937808807909657
103813,0.08702287727452802
103814,0.09086536487976933
103818,0.13453790048490008
103824,0.08380842265875511
103828,0.055016483566924394
103830,0.08751133363416053
103840,0.06312843141420038
103842,0.11057116624629897
103847,0.1161069434800039
103848,0.09381062586654745
103851,0.05748176776628513
103854,0.11552315056354033
103857,0.1827080759526965
103861,0.059487972842408365
103862,0.08319058544159941
103865,0.09843640677940015
103870,0.052204059394956474
103876,0.09591270212837058
103891,0.1435154788908369
103908,0.0674531587432712
103914,0.08674909853596272
103918,0.09465035141186366
103940,0.10007701724605468
103963,0.12835442813979087
103966,0.09874264316323529
103971,0.11887208615516408
103980,0.10992964470821931
103984,0.0801557055960675
103985,0.08537875388695688
103998,0.12487928458068515
104019,0.07574151501424546
104026,0.088141486629228
104035,0.1226059275787275
104044,0.07562666203012192
104045,0.08447362088642213
104047,0.11193399964354667
104051,0.06580654714611314
104058,0.07943039863457163
104063,0.06781261314958516
104066,0.09077586248394
104087,0.05038391438821233
104089,0.07516110908032249
104095,0.07962839819130232
104098,0.11405065398962431
104104,0.05545309688173935
104110,0.08841591594574984
104120,0.0855485897665191
104122,0.0580881330612729
104131,0.08326216861820541
104132,0.09172244487399285
104135,0.05876132811106366
104136,0.08306731668187316
104149,0.07281382308844739
104150,0.08632416577939113
104156,0.09084882952582346
104165,0.08983714825158731
104175,0.07528353841238074
104179,0.10392495306873221
104184,0.0923263336888129
104206,0.06706711191365505
104216,0.1019229120245977
104230,0.14860056910341887
104257,0.057460167012892124
104272,0.05153578216296813
104273,0.08826835716555913
104278,0.051691511191169236
104294,0.10108003279112135
104295,0.07427159026012817
104297,0.06527987072925232
104298,0.0948938307275166
104308,0.09997027212796591
104318,0.08018169799761948
104319,0.06418272052523068
104320,0.1045599112704213
104327,0.09982324828351213
104334,0.08795254129070028
104344,0.10530464084810466
104350,0.06719061357622697
104351,0.09621260810741372
104354,0.10639328253141564
104369,0.13067270994856792
104376,0.087981392015176
104381,0.08376356746793406
104384,0.09565343823641796
104391,0.05732859378020778
104394,0.09169256978625212
104398,0.11869359618207823
104402,0.07414688557682667
104408,0.08971212961098511
104409,0.05424120631475516
104410,0.12377414045443447
104412,0.08171094730290995
104417,0.11519346593568841
104424,0.08790383818293512
104426,0.06791290146618406
104435,0.0860789414208708
104445,0.07265098861447548
104458,0.05732172202840108
104460,0.0854704166529332
104466,0.07506114502966861
104472,0.10404281710414755
104473,0.11544932481844987
104479,0.05536421429988814
104480,0.07733577188390414
104482,0.11609543631282264
104499,0.05796227532382319
104501,0.052866437009880626
104502,0.0686082784244038
104506,0.08677410420475254
104510,0.06043993160367598
104512,0.0579783790618317
104520,0.13159938951287106
104528,0.1029215428155125
104529,0.0942076204593461
104541,0.10053081110729664
104578,0.061106372690933344
104584,0.08329969953527959
104588,0.10338881350420336
104602,0.07358819354539335
104610,0.061120530963611516
104611,0.0893996693349546
104618,0.11581495133309574
104620,0.07799872489545472
104622,0.05583509549034197
104624,0.07221297235504713
104625,0.09607719208326264
104634,0.12621677625397226
104639,0.10175107334446788
104646,0.07743910007926601
104647,0.0659076046409024
104652,0.053615912717677496
104670,0.08952843525410854
104677,0.07487692876290951
104685,0.1182030407045847
104691,0.09436890145123981
104696,0.07992727195383184
104699,0.06277804523987614
104712,0.11418282084855984
104714,0.07795016157606811
104717,0.0829554005192885
104718,0.07646909730820754
104740,0.0664755806764124
104741,0.09668411785261043
104743,0.04524744718957564
104744,0.09196347232525959
104747,0.10134116298000152
104767,0.08357835520329729
104772,0.20202711697872833
104776,0.13013305395357483
104779,0.0665648663407394
104814,0.08333003530725837
104815,0.0770982857995418
104830,0.09673206357322213
104831,0.1200410274568069
104833,0.11155911702799912
104839,0.0731555578076554
104840,0.09065813857622933
104860,0.08312172213838939
104861,0.059750614879561466
104866,0.08485532687241834
104870,0.06994098418529462
104877,0.09324326632378585
104878,0.05939708185773932
104879,0.07476750622021927
104880,0.08958565043786038
104899,0.08095593383725667
104906,0.05791472408004501
104907,0.11257824596355571
104913,0.09166356387579365
104916,0.11414599777915767
104921,0.09423563183887607
104930,0.07496534993529347
104931,0.0929072242420004
104936,0.09983244930037107
104937,0.0762956538577364
104942,0.07875346286884324
104943,0.07531461723479603
104969,0.10433016332160935
104972,0.14074031568380743
104988,0.09085416191619493
105013,0.1028558900731688
105015,0.08891614221754673
105019,0.07188353801761938
105027,0.09801500206588888
105030,0.10171655180677332
105035,0.15888978921616975
105041,0.0661490729258166
105051,0.136329603663749
105056,0.07501074302494967
105067,0.170050118603801
105071,0.09807660135843613
105072,0.06352665652054325
105074,0.1337479560905735
105091,0.10671112229126317
105101,0.07138308833275983
105103,0.0861054358536892
105134,0.09369292313156366
105139,0.08673795790115793
105142,0.13523939870287585
105146,0.0827268586227535
105163,0.0795073418732594
105168,0.10662899589485678
105172,0.054133233732251713
105176,0.1274098819203297
105195,0.08331147707412022
105196,0.12676889413919992
105197,0.06112076598295892
105203,0.08492781007385476
105223,0.08163123506689572
105227,0.09364638253721912
105228,0.05936999345857629
105230,0.11844231236159518
105231,0.13874042743544734
105239,0.07776228744152927
105242,0.11370644509166047
105244,0.09015266223270524
105245,0.10788425800113684
105248,0.04959044679827009
105249,0.07584102236279153
105266,0.12514804949193273
105271,0.13147364087422586
105276,0.10107404926715725
105282,0.10007067054993495
105292,0.08494773261228956
105297,0.047840081182355686
105332,0.1137373804788232
105333,0.07575549221558597
105343,0.061852752360786516
105344,0.05496713265069749
105345,0.09939533993216103
105357,0.08609831352583804
105359,0.08572744616370795
105366,0.07193310976823956
105367,0.1010324715216597
105370,0.04539259404834643
105377,0.08617341539619511
105390,0.09114490089207368
105399,0.06512955847799164
105403,0.07854284978980894
105404,0.08184718337324397
105414,0.06543759462482947
105417,0.08183845403168111
105425,0.11986311667732615
105452,0.0648846316811306
105454,0.11113110736480993
105456,0.12371114032040131
105470,0.09077302304381185
105471,0.0545246573547231
105483,0.08500654222142308
105493,0.10553011393731969
105508,0.12027077552444185
105514,0.09784183847527636
105515,0.05501495144163338
105528,0.12740807586440936
105529,0.0679906201653344
105531,0.06627350091892498
105532,0.06859606057705397
105558,0.05594036744921403
105574,0.08368834874545826
105578,0.057830233412417414
105584,0.14072957784386267
105595,0.10079018184016877
105617,0.10691522827161656
105618,0.0808387946256741
105621,0.07223074737504097
105625,0.07032596382362347
105629,0.07933708511346949
105630,0.059146032025868926
105634,0.0698101756384879
105635,0.09285163377854215
105641,0.08258690741636145
105647,0.10932632421201785
105648,0.07793608878234094
105655,0.06943220200574858
105657,0.06423503567273696
105672,0.1135945305821652
105678,0.08816366769550024
105682,0.07388967607043956
105691,0.08889335549633302
105692,0.0782609746140414
105706,0.1133078964068215
105712,0.1099438812654838
105720,0.0859375244078275
105734,0.0712160227597635
105735,0.0857047751406462
105736,0.08836982528838797
105737,0.050679815169727346
105738,0.12276412643676171
105740,0.1189222768462804
105744,0.06704307721830466
105747,0.1074515057284841
105749,0.10020646273627654
105754,0.08605313884749886
105758,0.06669253301669704
105760,0.07335902445271911
105767,0.08656341695527431
105784,0.11564021660991503
105791,0.08549334256262546
105802,0.08153674786511773
105807,0.11858842564334988
105809,0.07292816972148124
105816,0.08189521404849444
105817,0.054948656902911966
105824,0.10978113413010827
105832,0.09961729427413525
105856,0.08193918971620634
105865,0.07580608714310069
105899,0.07019574978955352
105906,0.047533641006097256
105916,0.08504300057481233
105923,0.0964704351538033
105937,0.09693337398534531
105965,0.06381755552172029
105966,0.08336555022705903
105968,0.0698476355140209
105973,0.07513094475073318
105976,0.10052979631204123
105978,0.06140593140769003
105979,0.06749266247157018
105991,0.09572102589393537
105998,0.07671849945006722
105999,0.08816861776436842
106000,0.09914925602362713
106001,0.08869800428591472
106010,0.0770824017761136
106011,0.09764861000391337
106013,0.10513117843677343
106015,0.08772816683526027
106026,0.06313599703267443
106032,0.06874236255400504
106035,0.08467508285230284
106040,0.07776878081868858
106041,0.11955545671284658
106044,0.052717870627408965
106053,0.09718632522245467
106054,0.0608673409035521
106065,0.11276803519802298
106081,0.06634696675490219
106083,0.09130598739461507
106087,0.0887036575759652
106090,0.08761496319411209
106101,0.04932118086470047
106102,0.1157360210325768
106109,0.07560966385635048
106116,0.0608542457468645
106150,0.06302973939296483
106155,0.1780451630847939
106166,0.08888620631031488
106176,0.08007163412792256
106189,0.0641711637716597
106199,0.10950398408384332
106205,0.09983257025784828
106206,0.08649961209170351
106211,0.08193995075597366
106214,0.05887030032701499
106216,0.06908269262279011
106217,0.09382207230288389
106225,0.07441786534065842
106249,0.06473000956920032
106256,0.08475670258754261
106258,0.07247199638260997
106261,0.0870031961661278
106262,0.10410406405093821
106264,0.049076908943347604
106271,0.08765430758538688
106276,0.08014289770149885
106277,0.08550546217964257
106286,0.1013855999615313
106293,0.05972716224280215
106295,0.07241706032002315
106296,0.0888617553166285
106297,0.11571072129207112
106298,0.082799924969087
106311,0.06440650505537618
106314,0.11423512495654833
106320,0.10281600558675259
106334,0.09172254416086772
106346,0.07378731259761065
106347,0.06937630195977965
106349,0.08446407222118904
106354,0.09605658341293868
106360,0.062354943236383235
106373,0.07423473478899947
106377,0.07150676702379004
106386,0.10181347042266634
106387,0.09986827071073551
106391,0.05262734101794564
106401,0.11945506040555574
106411,0.11548965885859858
106413,0.11442534732777941
106426,0.09190397604757058
106427,0.06566418993394162
106428,0.11699510141628787
106434,0.0975750396309808
106438,0.08409563846572365
106440,0.09783121950666154
106441,0.05977127432878632
106452,0.11568262598942274
106453,0.08182652184046425
106454,0.09826564627523657
106457,0.08488259877829786
106484,0.07017929359323892
106488,0.14507439543693312
106491,0.08529870285972102
106514,0.08041888022056991
106527,0.080327266933704
106528,0.0703834999033187
106529,0.0574086587802995
106534,0.11742995932816765
106550,0.10238606163563028
106577,0.07857574309686549
106585,0.12857210717420034
106590,0.06601636907757547
106607,0.07851797258195979
106610,0.10027311432370829
106611,0.08736193114653865
106612,0.1267824469601451
106624,0.06072845855564092
106631,0.061189094049293444
106647,0.16191087850377522
106660,0.112096091340056
106674,0.09128671135296648
106687,0.06864187379697165
106712,0.10027360350342193
106713,0.08786509643218483
106717,0.06693832545074506
106720,0.08826873629447622
106721,0.08678541280258667
106724,0.0741730445853397
106735,0.09543975763536944
106739,0.09023835975628615
106740,0.08187376315892282
106754,0.06480857823889319
106760,0.16201340658584398
106761,0.09506014180676575
106784,0.1120491290160261
106787,0.08433860085843274
106797,0.0639216044177312
106798,0.07622482386720908
106802,0.11793225579803385
106803,0.0936794813944684
106804,0.1419179456698106
106805,0.07128405962073826
106810,0.11335886579573234
106812,0.09210874076045741
106813,0.06930771065452296
106817,0.06500817181571415
106822,0.1133207245163504
106823,0.08564855337300942
106827,0.059720229088733125
106841,0.07441051093657643
106851,0.09501901238419767
106852,0.09511588622369675
106853,0.14296795845284982
106854,0.15521902402728358
106861,0.10212108655262028
106873,0.11711209780308182
106877,0.06715730672702565
106878,0.08244998462054372
106881,0.10220095381711722
106900,0.08620972610500477
106906,0.06677693241817442
106907,0.07838148563703576
106914,0.07983450083902119
106916,0.09732324330055249
106924,0.07184680088782651
106931,0.06758158759067608
106936,0.11006960680843768
106937,0.08331567570511905
106938,0.061096465060564424
106939,0.09320807611824264
106943,0.07809108578256321
106944,0.07744127976630963
106967,0.09916874272540313
106980,0.07000666911366694
106986,0.061584724334329544
106987,0.08290133930843231
106990,0.05966751448117237
107013,0.047968446446161224
107023,0.09066481411823334
107033,0.06565295760404366
107037,0.0930387181595601
107048,0.09410611986034058
107071,0.10160056690621869
107081,0.04964593301980637
107113,0.07631104802043548
107130,0.05892468777450523
107131,0.07946642409458281
107145,0.0857173408647095
107156,0.07848948532775678
107219,0.07343311970052241
107222,0.13192104646732067
107223,0.18080668719184406
107232,0.11386370292251342
107245,0.08302187979090302
107246,0.04838793704013417
107247,0.06680657654663014
107256,0.05884651576729778
107259,0.08323457327856054
107260,0.05014390242301625
107279,0.128482623899506
107280,0.07480372075187246
107281,0.08333569849017912
107285,0.08205781715549916
107329,0.09651418226955318
107337,0.08332511153131938
107349,0.07537841093897528
107350,0.09192765392672453
107351,0.057778865881623745
107359,0.14941346862829538
107391,0.08099909131111507
107394,0.10229419369317685
107395,0.06272380607430206
107406,0.11019382234238807
107416,0.11000531167095755
107417,0.08244058327000507
107418,0.08215259373803326
107419,0.07067322215935087
107444,0.08342293550326421
107445,0.09524825229506663
107446,0.08427340282073188
107460,0.0918874283301338
107470,0.08865469059378951
107475,0.06856330529957512
107520,0.09402355354198033
107526,0.07315840614572888
107527,0.0515532717038836
107530,0.06168124034584063
107532,0.1371799041146323
107534,0.10543795999400443
107535,0.09199926827786402
107554,0.10731496606588697
107556,0.08322188834750337
107559,0.10008932259236625
107561,0.05623995206487888
107564,0.07108806908471
107566,0.08978058124659209
107571,0.0684224748329748
107590,0.08872343040845783
107602,0.08733087785276032
107625,0.11370855957521722
107626,0.129099659405606
107635,0.08210530087704014
107636,0.06822361271942552
107645,0.08925847011429419
107652,0.09715932568074678
107655,0.055365749854554794
107668,0.06494364525227983
107670,0.07186219382055258
107677,0.0440185000682534
107680,0.10268837989765535
107683,0.09278883758362909
107684,0.06549063365906618
107691,0.0824046434404127
107692,0.11318348422881921
107703,0.09796152304630727
107709,0.05077494752744766
107710,0.07927653228555696
107721,0.09417632399093896
107725,0.0947112282819184
107727,0.10836428742193258
107739,0.0775868593863531
107740,0.10568460329241401
107741,0.09320364908226349
107747,0.08082525238889879
107765,0.13622299244027275
107768,0.06276091961926872
107775,0.09617373116745485
107782,0.11645422483314216
107790,0.06698473219366599
107801,0.06837438046999232
107807,0.0546142377109645
107811,0.11656759150534401
107817,0.10809655020472662
107826,0.07136247217214424
107838,0.08477719143677187
107839,0.0812548000527277
107843,0.07207846093704486
107847,0.06419001921077065
107849,0.09530209097551721
107850,0.0854817634325374
107867,0.09929672315114661
107871,0.09296900337711657
107908,0.07994286835680638
107913,0.12644786277800416
107927,0.09176343367466563
107931,0.052878247907239356
107955,0.060061425347645074
107962,0.07861205882547097
107977,0.07541835695885184
107978,0.07638734805587892
107993,0.06286995525614376
108010,0.08297148721213451
108016,0.09378825964848643
108018,0.14116921052530218
108027,0.12378878012445148
108045,0.08347636519621314
108069,0.1194763973140467
108082,0.10398478543033116
108089,0.08695947467544728
108092,0.07119512265419917
108106,0.07043756567425338
108112,0.07463471407335598
108120,0.11943307573731153
108122,0.17554870353819121
108135,0.12423859451698667
108170,0.07244046185385902
108171,0.0865778466056692
108177,0.06385817839858197
108180,0.11019122145199378
108183,0.09002941183335503
108184,0.05467121060209442
108185,0.08544036789149734
108192,0.09073085280729987
108195,0.10472270389069999
108196,0.1136788589322772
108218,0.06093329736720508
108219,0.12228185581840827
108243,0.108626128973342
108249,0.055704783666363444
108251,0.05096666890029208
